date,region,product,channel,segment,revenue,units_sold,orders,customers,fulfilled_orders,stockout_events,inventory_units,cost_of_goods,marketing_spend,returns,support_tickets
2026-02-02,South,Product A,Retail Partner,Enterprise,8716.69,31,9,7,9,1,156,4579.14,470.31,0,1
2026-02-02,South,Product A,Retail Partner,SMB,6090.83,22,8,6,8,0,86,3340.82,372.82,1,1
2026-02-02,South,Product B,Online,Enterprise,6084.92,30,9,7,9,0,124,3594.92,660.49,1,1
2026-02-02,South,Product B,Online,SMB,3993.9,20,8,6,8,0,84,2454.75,329.03,0,2
2026-02-02,South,Product B,Retail Partner,Enterprise,4311.46,22,6,5,6,1,91,2567.19,232.42,0,1
2026-02-02,South,Product B,Retail Partner,SMB,2858.41,14,6,4,6,0,65,1670.74,136.35,0,1
2026-02-02,South,Product C,Online,Enterprise,10598.42,24,7,6,7,0,97,6225.85,1032.42,0,1
2026-02-02,South,Product C,Online,SMB,7142.66,16,6,5,6,0,65,4181.36,737.36,0,1
2026-02-02,South,Product C,Retail Partner,Enterprise,7239.96,16,5,4,5,0,78,4260.43,386.69,0,1
2026-02-02,South,Product C,Retail Partner,SMB,4778.7,11,4,3,4,0,45,2846.27,244.57,0,1
2026-02-02,East,Product A,Online,Enterprise,10716.82,38,11,8,11,0,165,5674.49,978.37,1,2
2026-02-02,East,Product A,Online,SMB,6515.82,23,9,7,9,1,105,3477.03,618.53,1,1
2026-02-02,East,Product A,Retail Partner,Enterprise,7286.91,26,7,6,7,0,108,3814.08,390.34,0,1
2026-02-02,East,Product A,Retail Partner,SMB,4806.02,17,7,5,7,0,73,2566.2,285.62,0,1
2026-02-02,East,Product B,Online,Enterprise,5214.74,26,7,6,7,0,122,2965.77,424.28,0,1
2026-02-02,East,Product B,Online,SMB,3020.4,15,6,4,6,0,78,1763.37,304.36,0,1
2026-02-02,East,Product B,Retail Partner,Enterprise,3946.32,20,6,4,6,0,79,2330.17,207.46,0,1
2026-02-02,East,Product B,Retail Partner,SMB,2557.27,13,5,4,5,0,54,1496.44,140.8,0,1
2026-02-02,East,Product C,Online,Enterprise,8766.82,20,6,4,6,0,82,5258.21,896.36,0,1
2026-02-02,East,Product C,Online,SMB,6217.08,14,6,4,6,0,58,3718.27,540.54,0,1
2026-02-02,East,Product C,Retail Partner,Enterprise,6006.46,14,4,3,4,0,60,3638.04,321.7,0,0
2026-02-02,East,Product C,Retail Partner,SMB,4255.94,10,4,3,4,0,42,2524.54,302.79,0,1
2026-02-02,West,Product A,Online,Enterprise,12211.11,43,12,10,12,1,195,6510.44,1176.93,1,2
2026-02-02,West,Product A,Online,SMB,8796.71,31,12,9,12,1,135,4651.99,791.58,1,2
2026-02-02,West,Product A,Retail Partner,Enterprise,9348.29,33,9,7,9,0,144,4862.6,465.01,0,1
2026-02-02,West,Product A,Retail Partner,SMB,7172.1,25,10,8,10,0,103,3813.36,352.57,1,1
2026-02-02,West,Product B,Online,Enterprise,6495.66,33,9,7,9,0,153,3813.01,583.36,1,2
2026-02-02,West,Product B,Online,SMB,4393.43,22,9,7,9,0,89,2612.2,436.94,0,1
2026-02-02,West,Product B,Retail Partner,Enterprise,4916.91,24,7,5,7,0,109,2840.08,266.35,1,1
2026-02-02,West,Product B,Retail Partner,SMB,3362.53,17,6,5,6,1,73,1933.04,182.45,0,1
2026-02-02,West,Product C,Online,Enterprise,11841.78,27,8,6,8,0,110,7110.04,1044.04,1,1
2026-02-02,West,Product C,Online,SMB,7227.75,17,6,5,6,0,75,4271.37,698.85,0,1
2026-02-02,West,Product C,Retail Partner,Enterprise,8393.76,19,5,4,5,0,87,5081.59,496.02,0,1
2026-02-02,West,Product C,Retail Partner,SMB,5202.33,12,5,4,5,0,56,3091.69,267.4,0,1
2026-02-09,North,Product A,Online,Enterprise,13485.17,47,13,10,13,1,235,7030.51,1506.33,1,2
2026-02-09,North,Product A,Online,SMB,10385.28,37,14,11,14,1,148,5552.49,972.07,1,1
2026-02-09,North,Product A,Retail Partner,Enterprise,9108.37,32,9,7,9,0,166,4839.7,455.41,1,1
2026-02-09,North,Product A,Retail Partner,SMB,6206.02,21,8,6,8,1,99,3237.8,347.55,1,1
2026-02-09,North,Product B,Online,Enterprise,8023.28,39,11,9,11,0,172,4658.0,723.49,1,1
2026-02-09,North,Product B,Online,SMB,4415.76,22,8,7,8,0,105,2629.86,443.99,1,1
2026-02-09,North,Product B,Retail Partner,Enterprise,5121.65,26,7,6,7,0,111,3016.94,271.15,0,1
2026-02-09,North,Product B,Retail Partner,SMB,3778.33,19,7,6,7,0,84,2238.41,166.69,1,1
2026-02-09,North,Product C,Online,Enterprise,12847.18,29,8,7,8,0,111,7733.73,1456.46,0,1
2026-02-09,North,Product C,Online,SMB,9046.5,20,8,6,8,0,83,5304.94,901.94,1,1
2026-02-09,North,Product C,Retail Partner,Enterprise,9046.05,21,6,5,6,0,84,5427.56,411.77,0,1
2026-02-09,North,Product C,Retail Partner,SMB,5858.28,13,5,4,5,0,53,3499.06,311.65,0,1
2026-02-09,South,Product A,Online,Enterprise,11432.58,40,11,8,11,1,185,6054.98,1046.64,1,1
2026-02-09,South,Product A,Online,SMB,7443.36,26,10,8,10,0,113,3952.37,735.84,1,2
2026-02-09,South,Product A,Retail Partner,Enterprise,8319.09,29,8,6,8,0,121,4478.41,442.18,0,1
2026-02-09,South,Product A,Retail Partner,SMB,6078.55,21,8,6,8,0,88,3252.95,277.67,0,1
2026-02-09,South,Product B,Online,Enterprise,6151.99,30,9,6,9,0,124,3618.04,602.13,1,1
2026-02-09,South,Product B,Online,SMB,4302.13,21,8,6,8,0,91,2473.41,416.98,0,1
2026-02-09,South,Product B,Retail Partner,Enterprise,4611.7,23,7,5,7,0,95,2686.71,273.78,1,1
2026-02-09,South,Product B,Retail Partner,SMB,3342.39,16,6,5,6,0,59,1945.69,181.44,1,1
2026-02-09,South,Product C,Online,Enterprise,10355.12,24,7,5,7,0,102,6227.01,992.31,0,1
2026-02-09,South,Product C,Online,SMB,6550.44,15,6,4,6,0,69,3859.31,593.38,0,1
2026-02-09,South,Product C,Retail Partner,Enterprise,6276.12,14,4,3,4,0,70,3697.92,324.0,0,1
2026-02-09,South,Product C,Retail Partner,SMB,4926.54,11,4,3,4,0,45,2867.84,240.37,0,1
2026-02-09,East,Product A,Online,Enterprise,10105.16,36,10,8,10,0,156,5359.81,918.02,1,2
2026-02-09,East,Product A,Online,SMB,6965.99,25,9,7,9,0,104,3706.11,598.64,1,1
2026-02-09,East,Product A,Retail Partner,Enterprise,7682.86,26,8,6,8,0,116,4018.56,409.66,0,1
2026-02-09,East,Product A,Retail Partner,SMB,4940.0,17,7,5,7,0,73,2571.25,274.8,0,1
2026-02-09,East,Product B,Online,Enterprise,5364.6,27,8,6,8,0,113,3126.48,499.81,0,1
2026-02-09,East,Product B,Online,SMB,3535.89,18,7,6,7,0,79,2109.96,341.92,0,1
2026-02-09,East,Product B,Retail Partner,Enterprise,3624.12,18,5,4,5,0,82,2136.16,176.16,0,1
2026-02-09,East,Product B,Retail Partner,SMB,2630.78,13,5,4,5,0,60,1518.3,137.05,0,1
2026-02-09,East,Product C,Online,Enterprise,8440.29,19,6,4,6,0,84,5012.39,704.14,0,1
2026-02-09,East,Product C,Online,SMB,5812.24,13,5,4,5,0,59,3436.15,554.36,0,1
2026-02-09,East,Product C,Retail Partner,Enterprise,5836.91,13,4,3,4,0,56,3445.89,293.11,0,1
2026-02-09,East,Product C,Retail Partner,SMB,4105.01,9,4,3,4,0,42,2402.7,204.73,0,1
2026-02-09,West,Product A,Online,Enterprise,14231.05,49,14,12,14,0,200,7572.47,1316.31,1,2
2026-02-09,West,Product A,Online,SMB,8523.91,30,11,9,11,1,143,4553.68,778.99,0,2
2026-02-09,West,Product A,Retail Partner,Enterprise,9635.29,34,10,7,10,0,159,5224.26,477.67,1,1
2026-02-09,West,Product A,Retail Partner,SMB,7074.37,24,9,8,9,1,95,3650.59,360.22,1,1
2026-02-09,West,Product B,Online,Enterprise,7388.12,37,11,8,11,1,147,4344.25,646.09,0,2
2026-02-09,West,Product B,Online,SMB,4491.09,22,8,7,8,0,95,2625.97,439.07,0,1
2026-02-09,West,Product B,Retail Partner,Enterprise,5181.79,26,7,5,7,0,111,3145.16,307.4,0,1
2026-02-09,West,Product B,Retail Partner,SMB,3407.05,17,7,5,7,0,68,2024.58,191.51,0,1
2026-02-09,West,Product C,Online,Enterprise,11505.06,26,7,6,7,0,111,6763.95,1201.27,1,1
2026-02-09,West,Product C,Online,SMB,7950.21,18,7,5,7,0,76,4810.41,820.69,1,1
2026-02-09,West,Product C,Retail Partner,Enterprise,8559.3,20,6,4,6,0,79,5148.91,462.86,0,1
2026-02-09,West,Product C,Retail Partner,SMB,5568.61,13,5,4,5,0,55,3303.23,292.44,0,1
2026-02-16,North,Product A,Online,Enterprise,14537.26,52,15,11,15,1,220,7916.84,1264.93,1,2
2026-02-16,North,Product A,Online,SMB,9325.41,33,13,10,13,1,146,5057.76,813.86,1,2
2026-02-16,North,Product A,Retail Partner,Enterprise,10415.12,36,10,8,10,0,163,5466.58,465.74,1,1
2026-02-16,North,Product A,Retail Partner,SMB,7592.67,26,10,8,10,0,97,3904.19,392.94,1,1
2026-02-16,North,Product B,Online,Enterprise,7206.39,35,10,8,10,0,172,4076.12,726.57,1,1
2026-02-16,North,Product B,Online,SMB,5034.5,25,10,7,10,0,107,2914.22,517.55,1,1
2026-02-16,North,Product B,Retail Partner,Enterprise,5261.41,26,7,6,7,0,117,3022.38,286.31,1,1
2026-02-16,North,Product B,Retail Partner,SMB,3533.98,18,7,5,7,0,80,2106.74,167.8,0,1
2026-02-16,North,Product C,Online,Enterprise,11724.4,27,8,6,8,1,124,7048.48,1133.07,0,1
2026-02-16,North,Product C,Online,SMB,8524.64,19,7,5,7,0,88,4857.85,879.69,0,1
2026-02-16,North,Product C,Retail Partner,Enterprise,8510.67,19,6,4,6,0,84,5017.11,423.09,0,1
2026-02-16,North,Product C,Retail Partner,SMB,5983.24,13,5,4,5,0,56,3477.41,337.34,0,1
2026-02-16,South,Product A,Online,Enterprise,11279.17,40,11,9,11,0,175,5995.04,983.36,1,2
2026-02-16,South,Product A,Online,SMB,8510.56,30,12,9,12,0,115,4537.79,912.37,1,2
2026-02-16,South,Product A,Retail Partner,Enterprise,8834.66,30,9,7,9,0,128,4593.72,525.74,1,1
2026-02-16,South,Product A,Retail Partner,SMB,5817.19,20,8,6,8,0,86,3026.59,261.28,0,1
2026-02-16,South,Product B,Online,Enterprise,6647.58,33,9,8,9,1,143,3805.82,681.24,0,1
2026-02-16,South,Product B,Online,SMB,4011.07,20,8,6,8,0,91,2302.07,362.64,0,1
2026-02-16,South,Product B,Retail Partner,Enterprise,4540.54,22,6,5,6,0,102,2691.69,230.24,0,1
2026-02-16,South,Product B,Retail Partner,SMB,3026.14,15,6,4,6,0,64,1770.67,150.35,0,1
2026-02-16,South,Product C,Online,Enterprise,9399.88,22,6,5,6,0,97,5690.34,856.87,0,1
2026-02-16,South,Product C,Online,SMB,6003.29,14,5,4,5,0,68,3633.06,546.9,1,1
2026-02-16,South,Product C,Retail Partner,Enterprise,7383.44,17,5,4,5,0,71,4366.87,379.2,0,1
2026-02-16,South,Product C,Retail Partner,SMB,5119.28,12,4,4,4,0,47,3047.74,278.12,0,1
2026-02-16,East,Product A,Online,Enterprise,9938.46,35,10,7,10,1,172,5357.75,1051.24,1,2
2026-02-16,East,Product A,Online,SMB,7002.17,25,9,7,9,0,104,3673.43,561.97,1,2
2026-02-16,East,Product A,Retail Partner,Enterprise,7575.52,26,7,6,7,0,112,3857.26,398.32,0,1
2026-02-16,East,Product A,Retail Partner,SMB,4465.63,16,6,5,6,0,74,2368.68,215.45,0,1
2026-02-16,East,Product B,Online,Enterprise,5080.15,25,7,5,7,0,121,2937.15,455.6,1,1
2026-02-16,East,Product B,Online,SMB,3481.8,17,7,5,7,0,73,2029.27,319.72,0,1
2026-02-16,East,Product B,Retail Partner,Enterprise,3954.53,20,6,4,6,0,81,2307.41,197.97,0,1
2026-02-16,East,Product B,Retail Partner,SMB,2338.61,12,4,3,4,0,57,1366.57,106.07,0,1
2026-02-16,East,Product C,Online,Enterprise,7912.77,18,5,4,5,0,85,4662.41,666.73,0,1
2026-02-16,East,Product C,Online,SMB,5694.23,13,5,4,5,0,61,3395.8,491.67,0,1
2026-02-16,East,Product C,Retail Partner,Enterprise,5723.39,13,4,3,4,0,65,3384.14,267.94,0,1
2026-02-16,East,Product C,Retail Partner,SMB,4120.7,9,4,3,4,0,43,2412.44,196.3,0,1
2026-02-16,West,Product A,Online,Enterprise,14255.61,49,14,11,14,1,199,7497.44,1147.95,1,2
2026-02-16,West,Product A,Online,SMB,8410.14,29,11,9,11,0,134,4424.5,935.52,1,2
2026-02-16,West,Product A,Retail Partner,Enterprise,9662.63,33,10,7,10,1,146,5040.64,507.29,1,1
2026-02-16,West,Product A,Retail Partner,SMB,6520.44,23,9,7,9,0,101,3410.87,321.63,1,1
2026-02-16,West,Product B,Online,Enterprise,7197.51,35,10,8,10,0,150,4259.17,664.28,1,2
2026-02-16,West,Product B,Online,SMB,4695.84,24,9,7,9,0,105,2786.48,442.26,1,1
2026-02-16,West,Product B,Retail Partner,Enterprise,5437.83,27,8,6,8,0,107,3219.81,257.4,0,1
2026-02-16,West,Product B,Retail Partner,SMB,3323.75,16,6,5,6,0,69,1963.94,163.58,0,1
2026-02-16,West,Product C,Online,Enterprise,12002.91,28,8,6,8,0,111,7349.55,1224.5,0,2
2026-02-16,West,Product C,Online,SMB,8088.07,18,7,6,7,0,74,4841.12,682.31,0,1
2026-02-16,West,Product C,Retail Partner,Enterprise,7996.17,18,5,4,5,0,82,4836.83,429.55,0,1
2026-02-16,West,Product C,Retail Partner,SMB,5712.26,13,5,4,5,0,54,3428.73,333.53,0,1
2026-02-23,North,Product A,Online,Enterprise,13414.09,46,13,10,13,1,209,6973.49,1249.7,1,2
2026-02-23,North,Product A,Online,SMB,10477.83,36,14,11,14,1,149,5499.21,927.54,1,2
2026-02-23,North,Product A,Retail Partner,Enterprise,10395.73,37,10,8,10,0,161,5703.32,517.05,1,2
2026-02-23,North,Product A,Retail Partner,SMB,7361.18,26,10,8,10,0,111,3895.46,409.77,1,1
2026-02-23,North,Product B,Online,Enterprise,7644.82,38,11,9,11,1,155,4507.46,614.96,1,1
2026-02-23,North,Product B,Online,SMB,5197.97,26,10,8,10,0,119,3034.8,523.43,1,2
2026-02-23,North,Product B,Retail Partner,Enterprise,5656.62,27,8,6,8,0,122,3252.84,251.58,1,1
2026-02-23,North,Product B,Retail Partner,SMB,3677.53,18,7,5,7,0,87,2121.36,189.14,0,1
2026-02-23,North,Product C,Online,Enterprise,12034.25,27,8,6,8,0,113,7310.52,1188.73,0,1
2026-02-23,North,Product C,Online,SMB,7315.38,17,6,5,6,0,83,4393.0,691.04,0,1
2026-02-23,North,Product C,Retail Partner,Enterprise,9137.47,21,6,4,6,0,86,5442.32,435.98,0,1
2026-02-23,North,Product C,Retail Partner,SMB,5757.12,13,5,4,5,0,59,3405.47,287.91,0,1
2026-02-23,South,Product A,Online,Enterprise,11517.9,40,11,9,11,1,180,5912.19,1155.62,1,2
2026-02-23,South,Product A,Online,SMB,8260.32,29,11,9,11,0,133,4396.95,697.01,1,2
2026-02-23,South,Product A,Retail Partner,Enterprise,8781.0,31,9,7,9,1,132,4673.43,458.83,0,1
2026-02-23,South,Product A,Retail Partner,SMB,5527.29,19,7,6,7,0,87,2860.11,284.65,0,1
2026-02-23,South,Product B,Online,Enterprise,6377.99,31,9,7,9,1,127,3638.17,570.97,1,1
2026-02-23,South,Product B,Online,SMB,3930.92,20,8,6,8,0,88,2324.63,317.01,0,1
2026-02-23,South,Product B,Retail Partner,Enterprise,3950.18,20,6,4,6,0,100,2331.71,201.17,0,1
2026-02-23,South,Product B,Retail Partner,SMB,3154.84,16,6,5,6,0,64,1837.7,151.78,0,1
2026-02-23,South,Product C,Online,Enterprise,9871.92,22,6,5,6,0,98,5725.89,984.94,1,1
2026-02-23,South,Product C,Online,SMB,6654.3,15,6,5,6,0,63,3936.21,610.71,0,1
2026-02-23,South,Product C,Retail Partner,Enterprise,7457.48,17,5,4,5,0,72,4387.57,378.1,0,1
2026-02-23,South,Product C,Retail Partner,SMB,4297.07,10,4,3,4,0,50,2555.52,208.23,0,1
2026-02-23,East,Product A,Online,Enterprise,10621.51,37,11,8,11,0,158,5592.35,858.1,1,1
2026-02-23,East,Product A,Online,SMB,6546.39,23,9,7,9,1,100,3457.79,592.29,1,1
2026-02-23,East,Product A,Retail Partner,Enterprise,7483.83,26,8,6,8,0,120,3935.67,439.01,0,1
2026-02-23,East,Product A,Retail Partner,SMB,5495.38,19,7,6,7,0,73,2945.24,246.18,0,1
2026-02-23,East,Product B,Online,Enterprise,5690.29,29,8,7,8,0,116,3390.44,643.02,0,1
2026-02-23,East,Product B,Online,SMB,3628.15,18,7,5,7,0,72,2134.3,295.61,0,1
2026-02-23,East,Product B,Retail Partner,Enterprise,4148.41,21,6,4,6,0,80,2458.42,210.59,0,1
2026-02-23,East,Product B,Retail Partner,SMB,2402.02,12,5,3,5,0,49,1407.18,138.26,0,1
2026-02-23,East,Product C,Online,Enterprise,8689.96,20,6,5,6,0,85,5200.01,928.57,0,1
2026-02-23,East,Product C,Online,SMB,6374.98,14,5,4,5,0,58,3712.65,559.56,0,1
2026-02-23,East,Product C,Retail Partner,Enterprise,6402.65,15,4,3,4,0,63,3840.72,329.15,0,1
2026-02-23,East,Product C,Retail Partner,SMB,4015.7,9,4,3,4,0,39,2428.64,246.88,0,0
2026-02-23,West,Product A,Online,Enterprise,12683.54,45,13,10,13,1,185,6875.12,1224.9,1,2
2026-02-23,West,Product A,Online,SMB,9353.41,33,13,10,13,1,136,4940.8,968.77,1,2
2026-02-23,West,Product A,Retail Partner,Enterprise,10302.52,36,10,8,10,0,136,5486.02,568.45,1,2
2026-02-23,West,Product A,Retail Partner,SMB,6529.25,23,9,7,9,0,91,3537.14,364.72,1,1
2026-02-23,West,Product B,Online,Enterprise,6685.86,33,9,7,9,0,151,3874.11,510.52,0,1
2026-02-23,West,Product B,Online,SMB,4168.67,21,8,6,8,0,101,2482.34,357.96,1,1
2026-02-23,West,Product B,Retail Partner,Enterprise,5000.51,25,7,5,7,0,105,2919.65,264.7,1,1
2026-02-23,West,Product B,Retail Partner,SMB,3249.38,16,6,5,6,0,74,1864.66,159.08,0,1
2026-02-23,West,Product C,Online,Enterprise,11181.05,26,7,6,7,0,115,6696.33,1047.79,1,1
2026-02-23,West,Product C,Online,SMB,7779.85,18,7,6,7,0,71,4672.6,691.37,0,1
2026-02-23,West,Product C,Retail Partner,Enterprise,8003.83,18,5,4,5,0,82,4691.1,431.75,0,1
2026-02-23,West,Product C,Retail Partner,SMB,5543.08,13,5,3,5,0,54,3297.29,286.58,0,1
2026-03-02,North,Product A,Online,Enterprise,14131.85,50,14,11,14,1,229,7496.88,1320.81,1,2
2026-03-02,North,Product A,Online,SMB,10561.89,37,14,11,14,1,146,5535.77,923.6,1,2
2026-03-02,North,Product A,Retail Partner,Enterprise,11082.58,39,11,9,11,1,145,5826.37,626.99,1,2
2026-03-02,North,Product A,Retail Partner,SMB,7416.81,27,10,8,10,1,109,4032.62,356.4,1,1
2026-03-02,North,Product B,Online,Enterprise,7125.16,36,10,8,10,0,155,4154.22,692.15,1,1
2026-03-02,North,Product B,Online,SMB,4401.42,22,8,6,8,0,107,2558.66,509.15,0,1
2026-03-02,North,Product B,Retail Partner,Enterprise,5230.65,26,7,6,7,0,124,3077.56,276.67,0,1
2026-03-02,North,Product B,Retail Partner,SMB,3725.15,19,7,5,7,0,76,2198.81,189.86,0,1
2026-03-02,North,Product C,Online,Enterprise,13381.02,30,9,7,9,0,122,7845.57,1235.17,0,1
2026-03-02,North,Product C,Online,SMB,8272.06,19,7,6,7,1,82,4904.01,710.56,0,1
2026-03-02,North,Product C,Retail Partner,Enterprise,9492.46,21,6,5,6,0,81,5518.41,512.18,0,1
2026-03-02,North,Product C,Retail Partner,SMB,6029.68,14,5,4,5,0,55,3645.5,305.81,0,1
2026-03-02,South,Product A,Online,Enterprise,12925.17,45,13,10,13,1,184,6679.95,1141.9,1,2
2026-03-02,South,Product A,Online,SMB,7981.93,28,11,8,11,1,130,4260.45,705.34,1,2
2026-03-02,South,Product A,Retail Partner,Enterprise,8553.24,30,8,6,8,0,134,4455.65,502.41,0,2
2026-03-02,South,Product A,Retail Partner,SMB,4967.48,17,7,5,7,0,82,2623.32,272.46,0,1
2026-03-02,South,Product B,Online,Enterprise,6163.48,30,9,7,9,0,140,3583.95,503.93,1,1
2026-03-02,South,Product B,Online,SMB,3970.91,20,8,6,8,0,91,2352.51,345.14,0,1
2026-03-02,South,Product B,Retail Partner,Enterprise,4319.82,22,6,5,6,0,97,2553.07,216.87,0,1
2026-03-02,South,Product B,Retail Partner,SMB,2897.62,14,5,4,5,0,66,1665.2,151.38,0,1
2026-03-02,South,Product C,Online,Enterprise,10089.65,23,7,5,7,0,96,6019.76,999.84,0,1
2026-03-02,South,Product C,Online,SMB,7093.31,16,6,5,6,0,67,4126.77,706.91,0,1
2026-03-02,South,Product C,Retail Partner,Enterprise,7122.34,16,5,4,5,0,69,4201.03,381.71,0,1
2026-03-02,South,Product C,Retail Partner,SMB,4944.19,11,4,4,4,0,48,2913.7,231.26,0,1
2026-03-02,East,Product A,Online,Enterprise,9950.63,35,10,8,10,0,172,5322.0,925.12,1,1
2026-03-02,East,Product A,Online,SMB,6456.81,23,9,7,9,0,117,3459.18,632.61,0,2
2026-03-02,East,Product A,Retail Partner,Enterprise,6645.41,23,7,5,7,0,118,3408.95,348.65,0,1
2026-03-02,East,Product A,Retail Partner,SMB,5291.07,18,7,6,7,0,72,2804.39,272.16,0,1
2026-03-02,East,Product B,Online,Enterprise,5927.29,29,8,7,8,1,116,3342.45,553.45,1,1
2026-03-02,East,Product B,Online,SMB,3545.95,17,7,6,7,0,74,2045.02,275.87,0,1
2026-03-02,East,Product B,Retail Partner,Enterprise,3686.74,18,5,4,5,0,82,2159.59,190.72,0,1
2026-03-02,East,Product B,Retail Partner,SMB,2502.1,12,5,4,5,0,56,1473.41,119.79,0,1
2026-03-02,East,Product C,Online,Enterprise,7724.29,18,5,4,5,0,91,4661.73,605.02,0,1
2026-03-02,East,Product C,Online,SMB,6670.6,15,6,5,6,0,49,3904.41,598.58,0,1
2026-03-02,East,Product C,Retail Partner,Enterprise,5996.2,13,4,3,4,0,58,3467.05,353.79,0,0
2026-03-02,East,Product C,Retail Partner,SMB,4008.82,9,4,3,4,0,45,2395.19,232.81,0,1
2026-03-02,West,Product A,Online,Enterprise,13253.0,47,13,10,13,1,214,7031.73,1153.94,1,2
2026-03-02,West,Product A,Online,SMB,8815.25,31,12,9,12,0,134,4619.82,792.53,0,2
2026-03-02,West,Product A,Retail Partner,Enterprise,8818.65,31,9,7,9,0,156,4609.47,446.99,1,2
2026-03-02,West,Product A,Retail Partner,SMB,7106.09,25,10,7,10,0,94,3755.3,380.43,0,1
2026-03-02,West,Product B,Online,Enterprise,7519.71,37,10,8,10,0,142,4356.57,683.25,1,1
2026-03-02,West,Product B,Online,SMB,4618.21,23,9,7,9,0,98,2681.85,440.23,0,1
2026-03-02,West,Product B,Retail Partner,Enterprise,4793.36,24,7,6,7,0,114,2826.95,249.22,1,1
2026-03-02,West,Product B,Retail Partner,SMB,3337.67,16,6,5,6,0,77,1922.97,150.8,0,1
2026-03-02,West,Product C,Online,Enterprise,11826.5,27,8,6,8,0,114,6888.89,1114.59,0,1
2026-03-02,West,Product C,Online,SMB,7391.31,17,7,5,7,0,79,4439.47,769.71,0,1
2026-03-02,West,Product C,Retail Partner,Enterprise,8754.98,20,6,4,6,0,79,5217.29,394.85,0,1
2026-03-02,West,Product C,Retail Partner,SMB,5408.2,13,5,4,5,0,51,3221.45,284.52,0,1
2026-03-09,North,Product A,Online,Enterprise,14666.56,51,14,11,14,1,204,7634.08,1354.22,1,2
2026-03-09,North,Product A,Online,SMB,10808.11,37,14,11,14,1,144,5537.89,1023.16,1,2
2026-03-09,North,Product A,Retail Partner,Enterprise,10505.31,37,11,9,11,0,160,5605.07,580.64,1,2
2026-03-09,North,Product A,Retail Partner,SMB,6963.49,24,9,7,9,0,112,3645.98,345.28,1,1
2026-03-09,North,Product B,Online,Enterprise,7789.33,39,11,9,11,0,163,4493.6,689.78,1,2
2026-03-09,North,Product B,Online,SMB,5407.12,27,10,8,10,0,111,3153.03,490.85,1,2
2026-03-09,North,Product B,Retail Partner,Enterprise,5533.74,27,8,6,8,0,124,3248.09,277.1,0,1
2026-03-09,North,Product B,Retail Partner,SMB,3846.46,19,7,5,7,0,82,2165.82,189.2,1,1
2026-03-09,North,Product C,Online,Enterprise,13091.32,30,9,7,9,1,130,7834.63,1340.21,0,1
2026-03-09,North,Product C,Online,SMB,7869.02,18,7,5,7,0,85,4635.99,671.36,0,1
2026-03-09,North,Product C,Retail Partner,Enterprise,8970.42,21,6,5,6,0,81,5366.18,428.53,0,1
2026-03-09,North,Product C,Retail Partner,SMB,6070.79,14,5,4,5,0,61,3548.68,297.18,0,1
2026-03-09,South,Product A,Online,Enterprise,12336.82,44,12,10,12,1,197,6562.66,1219.63,1,1
2026-03-09,South,Product A,Online,SMB,8095.28,29,11,9,11,1,126,4417.25,750.82,1,2
2026-03-09,South,Product A,Retail Partner,Enterprise,8035.65,28,8,6,8,0,131,4227.73,403.43,1,1
2026-03-09,South,Product A,Retail Partner,SMB,5765.95,20,8,6,8,0,79,3102.87,292.28,1,1
2026-03-09,South,Product B,Online,Enterprise,6430.11,31,9,7,9,0,138,3668.88,658.38,1,1
2026-03-09,South,Product B,Online,SMB,3993.04,20,8,6,8,0,99,2365.11,334.74,1,1
2026-03-09,South,Product B,Retail Partner,Enterprise,4326.9,22,6,5,6,0,100,2518.49,289.19,1,1
2026-03-09,South,Product B,Retail Partner,SMB,2668.54,13,5,4,5,0,62,1553.65,134.29,0,1
2026-03-09,South,Product C,Online,Enterprise,9925.6,23,6,5,6,0,99,5915.46,878.59,1,1
2026-03-09,South,Product C,Online,SMB,5969.56,14,5,4,5,0,69,3532.29,559.33,0,1
2026-03-09,South,Product C,Retail Partner,Enterprise,8473.34,19,5,4,5,0,76,4987.13,411.22,0,1
2026-03-09,South,Product C,Retail Partner,SMB,4411.11,10,4,3,4,0,50,2611.43,222.54,0,1
